#NAME: Matrix_M_N
#COLUMN_NAMES: Coeff_C | Coeff_S | Coeff_W | Hydraulic_BC | hl_sensi | pre_charge_axial | grid_clamping | constant_creep | constant_growth | Matrix_M_N__n__iter__ 
#COLUMN_TYPES: V | V | V | V | D | D | D | D | D | D  

[-0.00060172,0.00043313,-0.00188160,-0.00016068,0.00006766,0.00409852,0.00299719,0.00043312,-0.00163985,-0.00157581,-0.00042090,0.00036200,0.00004878,0.00099479,0.00081624] [0.00056657,-0.00007039,-0.00123461,-0.00050246,0.00037202,-0.00229538,0.00002297,0.00011549,-0.00138198,0.00414662,-0.00027555,-0.00013379,0.00151043,-0.00163101,0.00000571] [0.00052181,0.00005659,-0.00052415,-0.00009019,0.00044304,0.00026083,0.00024431,-0.00143509,-0.00089377,0.00009250,-0.00031530,0.00048869,-0.00140866,-0.00045263,0.00026683] [5.00047314,0.05003304,-0.00165062,0.04001572,-0.00085969] 0.011267342128235543 0.02338855628540378 36.61577983373195 0.9978776099717566 1.3303364268214712 10.0 
[0.00001796,0.00026876,-0.00234576,-0.00047264,-0.00003264,0.00423118,0.00291641,0.00023770,-0.00132353,-0.00161494,0.00020400,-0.00048600,-0.00016383,0.00102770,0.00060830] [0.00113779,0.00023696,-0.00125416,-0.00007355,-0.00022204,-0.00283544,-0.00027668,0.00062180,-0.00108170,0.00362585,0.00038800,-0.00025239,0.00098140,-0.00114760,0.00052853] [0.00022491,0.00013272,-0.00032415,-0.00023435,0.00011716,0.00055944,0.00013624,-0.00113738,-0.00085556,0.00008455,0.00046333,-0.00036846,-0.00134626,-0.00055826,-0.00017158] [4.99973789,0.05014049,-0.00831789,0.04002978,0.00100356] 0.014873679148215219 0.023578837766848958 36.86623212078468 1.060435472378264 1.3450740081375083 11.0 
[-0.00081466,0.00068743,-0.00190384,-0.00010440,-0.00032467,0.00449761,0.00328928,0.00060888,-0.00164623,-0.00141268,-0.00007812,0.00017869,-0.00001730,0.00099125,0.00077578] [0.00110074,-0.00001688,-0.00140280,0.00043027,0.00000048,-0.00241929,0.00007649,0.00041769,-0.00173902,0.00364535,-0.00021946,0.00067477,0.00112723,-0.00148148,-0.00028305] [-0.00011430,0.00041794,-0.00052168,-0.00019738,-0.00029312,0.00118722,0.00044125,-0.00148842,-0.00026631,0.00043700,0.00048447,-0.00052149,-0.00130191,-0.00011287,0.00020474] [4.99965383,0.05004302,-0.00263157,0.04001097,-0.00193036] 0.029084753900815774 0.01708729317025312 37.744391762258815 0.9312541102467452 1.0495781022944182 12.0 
[0.00013827,0.00078499,-0.00222475,0.00009234,-0.00033170,0.00421003,0.00371926,-0.00000068,-0.00171808,-0.00189543,0.00016363,0.00001121,0.00006411,0.00092559,0.00161168] [0.00088508,0.00008479,-0.00192208,-0.00007677,-0.00022318,-0.00278220,-0.00027578,0.00023973,-0.00148705,0.00369347,0.00019417,0.00068768,0.00171044,-0.00089474,0.00049942] [0.00035681,0.00067856,-0.00021324,0.00015608,0.00030341,0.00081650,-0.00003064,-0.00120857,-0.00085759,0.00004226,-0.00020146,0.00022821,-0.00141857,-0.00018661,0.00001542] [5.00052301,0.04998413,-0.01560609,0.04004224,0.00790516] 0.0173304633231065 0.011891442190652184 37.0266264141538 0.833885539453401 1.5194225929540712 13.0 
[-0.00014952,0.00035962,-0.00202068,-0.00008974,0.00034312,0.00407593,0.00394255,0.00065145,-0.00194306,-0.00165162,-0.00006773,0.00075994,0.00003636,0.00124483,0.00116994] [0.00072125,0.00013718,-0.00126524,0.00021839,-0.00020008,-0.00240415,0.00064420,0.00041653,-0.00139382,0.00371439,0.00012507,-0.00043556,0.00093003,-0.00162997,-0.00029174] [-0.00016468,0.00062384,-0.00012857,0.00036843,0.00065940,0.00049962,0.00024771,-0.00139359,-0.00104679,0.00019347,0.00000950,0.00044233,-0.00147378,-0.00080687,0.00045224] [4.99958694,0.04998017,-0.00140352,0.03997360,-0.00057548] 0.0243023105807701 0.01576690137636705 37.95487762567145 0.7470693990593551 1.145835992714905 14.0 
[-0.00030452,0.00061109,-0.00192993,0.00012697,0.00042306,0.00370086,0.00247909,0.00018415,-0.00136752,-0.00175518,0.00005694,0.00014803,-0.00003393,0.00115300,0.00097400] [0.00110306,0.00011937,-0.00155739,-0.00067804,0.00044867,-0.00230308,-0.00018910,0.00022957,-0.00130471,0.00404942,0.00027356,-0.00010635,0.00116600,-0.00104332,0.00004329] [-0.00020625,-0.00013718,-0.00025605,0.00004666,0.00056986,0.00100096,0.00047404,-0.00108608,-0.00082069,-0.00005284,-0.00057780,-0.00001592,-0.00059180,-0.00074626,-0.00003330] [4.99963569,0.04997572,0.00367010,0.03997992,0.00616473] 0.010593398171285566 0.016960158410810326 37.29497436538773 1.110332726094868 1.0946668055605544 15.0 
[0.00004148,0.00069655,-0.00242233,-0.00035749,0.00052961,0.00398143,0.00335585,0.00019232,-0.00197387,-0.00108003,-0.00024026,-0.00023676,-0.00013217,0.00069852,0.00076509] [0.00096209,0.00005968,-0.00133407,-0.00018646,-0.00029830,-0.00282685,0.00006062,0.00011009,-0.00055049,0.00380089,-0.00005323,-0.00003297,0.00106423,-0.00145477,-0.00038315] [0.00025432,-0.00000171,-0.00058794,-0.00023992,0.00059953,0.00044641,0.00021612,-0.00111083,-0.00073773,0.00022187,-0.00021529,-0.00051473,-0.00101156,-0.00089057,0.00029405] [5.00001289,0.04999493,0.00696495,0.03998193,-0.00559492] 0.028374631929868187 0.018407858642403713 37.51597256522676 1.3970017570572428 1.1827394396243067 16.0 
[0.00004980,0.00015126,-0.00202766,0.00014774,0.00001460,0.00415405,0.00331152,0.00050406,-0.00172341,-0.00138537,0.00010274,0.00035433,-0.00042285,0.00082960,0.00060617] [0.00105853,-0.00003112,-0.00171328,0.00035292,0.00005811,-0.00308064,-0.00005212,0.00027626,-0.00080069,0.00411466,-0.00006649,0.00057883,0.00096927,-0.00145132,0.00007338] [-0.00014135,0.00003226,0.00019124,0.00038333,0.00022994,0.00087076,-0.00013500,-0.00202000,-0.00043318,-0.00034153,-0.00019797,0.00022318,-0.00126530,-0.00096279,0.00017174] [5.00055596,0.05009349,0.01485062,0.04000491,-0.00061538] 0.012169735069146308 0.018377094640271107 37.28795287752308 1.3779709873299626 0.8912542528319861 17.0 
[-0.00038252,0.00060050,-0.00233588,0.00010545,-0.00018897,0.00399872,0.00324218,0.00022496,-0.00155843,-0.00204924,-0.00006187,0.00019127,-0.00005380,0.00121706,0.00046299] [0.00092979,0.00029524,-0.00183054,0.00014281,-0.00019100,-0.00200058,0.00013197,0.00002894,-0.00151060,0.00334188,-0.00024764,0.00004849,0.00130786,-0.00134118,0.00007662] [-0.00023988,0.00006605,-0.00046104,0.00030052,0.00008361,0.00034790,0.00017536,-0.00125665,-0.00122741,-0.00024369,0.00002044,-0.00020970,-0.00100823,-0.00051044,0.00044673] [5.00000418,0.05007263,0.00807884,0.03993380,-0.00585885] 0.012711944498780353 0.016833846590698913 37.67720074657073 1.1575203112508334 1.462697478198669 18.0 
[0.00019855,0.00023085,-0.00230104,0.00058832,-0.00010898,0.00364514,0.00288869,0.00059088,-0.00204670,-0.00164720,-0.00030210,-0.00020064,-0.00017447,0.00053175,0.00109222] [0.00045255,0.00042607,-0.00114685,0.00055903,0.00007125,-0.00223205,-0.00018384,0.00021543,-0.00081246,0.00345742,0.00033846,0.00017765,0.00088439,-0.00137034,-0.00003854] [0.00002182,0.00078611,-0.00013666,0.00011186,0.00022295,0.00065936,0.00055274,-0.00081516,-0.00073484,-0.00021363,0.00088400,-0.00009963,-0.00083665,-0.00004214,0.00021866] [4.99999736,0.05008184,-0.01238775,0.04000661,-0.00516596] 0.020905617053398537 0.020608566396337104 36.38799491784961 0.904722521622052 1.0707639348856106 19.0 
[-0.00039733,0.00120462,-0.00275622,0.00037024,0.00006434,0.00376203,0.00324537,-0.00012818,-0.00143285,-0.00211709,-0.00023969,0.00014061,0.00074798,0.00080108,0.00115901] [0.00081422,-0.00037584,-0.00174160,-0.00057145,-0.00027774,-0.00303686,0.00058535,0.00058231,-0.00127487,0.00404090,-0.00020325,0.00027480,0.00066840,-0.00131499,0.00039749] [-0.00033479,0.00049186,-0.00057007,0.00001839,-0.00016097,0.00106869,0.00039294,-0.00083909,-0.00086362,0.00008935,0.00009908,-0.00076589,-0.00081877,0.00034358,-0.00007542] [4.99963539,0.05000958,-0.00819904,0.04000315,-0.00130318] 0.014754698971740827 0.014963673433583803 36.79120740173589 1.1839552161317295 1.5385907047422844 20.0 
[-0.00024678,0.00052489,-0.00194829,0.00042017,-0.00056110,0.00389386,0.00303422,0.00032926,-0.00214470,-0.00198771,0.00039916,-0.00024807,0.00006071,0.00111324,0.00125237] [0.00090579,-0.00028867,-0.00152765,0.00026611,-0.00020599,-0.00278296,-0.00015507,-0.00010697,-0.00128479,0.00334800,-0.00034491,-0.00014660,0.00142324,-0.00189665,0.00034289] [-0.00029980,0.00012466,-0.00040111,-0.00001970,0.00005134,0.00100191,0.00038927,-0.00077972,-0.00074344,0.00050920,0.00023203,-0.00041318,-0.00171423,-0.00045183,0.00023404] [5.00072590,0.05000632,0.00767920,0.03999291,-0.00156793] 0.021364816300763104 0.022594671823273273 37.27790356100741 0.9306089600061316 0.7226521338370354 21.0 
[0.00015337,0.00023480,-0.00269660,-0.00006878,-0.00002839,0.00392224,0.00322343,0.00059805,-0.00144277,-0.00145237,0.00019789,0.00032037,0.00011501,0.00099937,0.00121640] [0.00062648,0.00021546,-0.00097904,0.00002407,0.00015910,-0.00290499,0.00026436,-0.00001349,-0.00172900,0.00354089,0.00006151,0.00052319,0.00081396,-0.00132307,-0.00048952] [-0.00037237,0.00054205,-0.00033562,-0.00000089,-0.00019157,0.00039888,0.00041904,-0.00167270,-0.00116260,0.00020496,-0.00018295,-0.00001165,-0.00084315,-0.00129316,0.00014850] [4.99938527,0.04994441,0.00748543,0.03997793,0.00525914] 0.021538032591753523 0.022337617594562785 37.2627994979953 1.081821024790535 0.4540157100102362 22.0 
[-0.00053769,0.00075995,-0.00266912,-0.00026819,0.00012706,0.00371043,0.00350835,0.00001221,-0.00145789,-0.00189261,0.00008571,0.00006068,0.00014292,0.00082278,0.00068823] [0.00054789,0.00038748,-0.00173211,0.00000439,0.00038551,-0.00287586,-0.00019350,0.00036241,-0.00134171,0.00344626,-0.00036081,-0.00014697,0.00068930,-0.00166442,-0.00032415] [0.00014147,0.00029816,-0.00050168,-0.00005412,-0.00005681,0.00091398,0.00027334,-0.00168101,-0.00072246,-0.00039982,0.00050591,-0.00019940,-0.00053128,-0.00006939,-0.00009733] [4.99970481,0.04999561,-0.01104158,0.04000132,0.00385233] 0.01994285985341549 0.011260662980249763 36.85632212449802 0.8980754645596629 1.3422405417408054 23.0 
[0.00004441,0.00024176,-0.00145068,0.00009640,0.00029384,0.00400902,0.00311314,0.00086675,-0.00170658,-0.00187670,-0.00067014,0.00046928,-0.00004161,0.00056045,0.00063500] [0.00082300,-0.00027709,-0.00129003,-0.00008426,0.00050442,-0.00263653,-0.00020865,-0.00036630,-0.00119759,0.00384366,-0.00002961,-0.00005313,0.00079673,-0.00117278,0.00002376] [-0.00002171,0.00068338,-0.00030086,0.00026112,-0.00008923,0.00102813,0.00034140,-0.00119335,-0.00091583,-0.00000260,-0.00001204,0.00003862,-0.00127299,-0.00081115,0.00031424] [5.00014478,0.05007594,-0.00258558,0.03996915,-0.00344819] 0.02376695883646349 0.01264869597666927 37.07897415127812 0.9420111664355821 0.8796758149326458 24.0 
[-0.00008926,0.00076980,-0.00186408,-0.00037913,0.00013987,0.00397158,0.00329602,-0.00032758,-0.00153557,-0.00150676,-0.00021673,0.00013143,-0.00011828,0.00123850,0.00097290] [0.00108126,0.00024639,-0.00127881,-0.00005249,0.00049733,-0.00242662,-0.00029564,0.00005741,-0.00131267,0.00301661,0.00054476,-0.00010396,0.00083498,-0.00088896,-0.00108777] [0.00016614,0.00032049,-0.00089201,0.00025016,-0.00016930,0.00095435,0.00028334,-0.00153078,-0.00090336,-0.00020742,0.00024994,0.00006627,-0.00068735,-0.00050824,0.00012340] [5.00033433,0.04997777,-0.00616862,0.03998206,0.00240235] 0.025828931698846272 0.024575429858086913 37.15437065059916 1.117322800905084 1.603521975081783 25.0 
[-0.00021060,0.00029124,-0.00213613,0.00015827,-0.00033557,0.00375942,0.00366582,0.00067751,-0.00176139,-0.00145977,0.00016429,0.00040779,-0.00026054,0.00105977,0.00087831] [0.00113532,-0.00030126,-0.00148774,0.00038986,-0.00015364,-0.00243155,-0.00006162,0.00013796,-0.00127994,0.00350027,0.00030312,-0.00025340,0.00076736,-0.00177736,0.00039086] [0.00006643,0.00068564,-0.00067860,0.00032315,0.00003783,0.00084069,0.00076764,-0.00113920,-0.00153528,-0.00036079,0.00004081,0.00042004,-0.00111325,0.00018561,-0.00026821] [5.00015354,0.05006886,0.00624916,0.03999804,0.00451036] 0.029547731895420898 0.01668732720649798 37.297264111516434 1.22385769803875 0.9518345730615815 26.0 
[0.00038912,0.00070846,-0.00227142,-0.00007333,-0.00036212,0.00432970,0.00330616,0.00060176,-0.00130691,-0.00145134,0.00004198,0.00015631,-0.00003707,0.00066232,0.00087691] [0.00105121,0.00006843,-0.00148402,0.00031608,-0.00037066,-0.00244061,-0.00027378,0.00035836,-0.00087152,0.00358993,-0.00001092,0.00024628,0.00083830,-0.00138537,0.00019289] [0.00022091,0.00074516,-0.00013120,0.00007003,-0.00014844,0.00114806,0.00061190,-0.00117921,-0.00114695,0.00026548,-0.00008089,-0.00001853,-0.00055065,-0.00043715,0.00013911] [5.00037554,0.05006486,-0.00349021,0.03999442,-0.00454656] 0.011068612631354523 0.020010284168294565 37.210870528295864 0.545233798791644 0.4492135512629615 27.0 
[0.00035334,0.00018917,-0.00189090,-0.00078049,-0.00036108,0.00410943,0.00368251,0.00031543,-0.00197324,-0.00136731,0.00013337,-0.00007778,-0.00043092,0.00069975,0.00088666] [0.00099814,-0.00018378,-0.00164260,-0.00056482,0.00022305,-0.00258913,0.00004256,0.00036020,-0.00171714,0.00368515,0.00005666,-0.00007620,0.00108876,-0.00132009,-0.00012061] [0.00009967,-0.00002284,-0.00022738,-0.00015574,-0.00015281,0.00061437,0.00006378,-0.00127696,-0.00019831,-0.00006928,0.00023460,0.00030029,-0.00117977,-0.00101634,0.00003206] [5.00060129,0.04997449,0.01182110,0.03997576,-0.00185642] 0.01610604807188772 0.01640656191012198 36.40333703696148 1.0173526693277986 1.2737281188597223 28.0 
[-0.00037051,-0.00003602,-0.00236572,0.00032742,-0.00019495,0.00357700,0.00308629,0.00010487,-0.00142457,-0.00192998,0.00002237,0.00003431,-0.00028853,0.00136236,0.00081281] [0.00030733,-0.00017151,-0.00098864,-0.00032990,-0.00062074,-0.00217590,0.00023272,0.00028580,-0.00089230,0.00307803,-0.00017838,0.00005740,0.00140051,-0.00125221,-0.00038370] [0.00008734,0.00029346,-0.00029546,-0.00019924,0.00050071,0.00050287,0.00013013,-0.00137012,-0.00062433,0.00000340,-0.00038275,-0.00009831,-0.00058022,-0.00060419,0.00062222] [5.00057953,0.04998535,-0.01468951,0.03994492,0.00497925] 0.017982979220088444 0.011635287934176858 36.932866797932945 0.4156301653928054 1.4669304217661352 29.0 
[-0.00032894,0.00053394,-0.00215479,-0.00067014,0.00000056,0.00414795,0.00323550,0.00068994,-0.00181131,-0.00166758,-0.00014473,-0.00004869,0.00031781,0.00161254,0.00137460] [0.00125042,0.00016628,-0.00168916,-0.00021545,0.00013038,-0.00286642,-0.00026280,-0.00001113,-0.00129619,0.00307346,0.00025218,0.00009397,0.00184494,-0.00170176,-0.00020881] [0.00023396,0.00048958,-0.00057762,-0.00006525,-0.00032400,0.00076261,0.00042451,-0.00160944,-0.00032957,0.00033605,-0.00021265,-0.00013852,-0.00116412,-0.00072401,0.00001851] [4.99944943,0.04999737,-0.01076142,0.04003888,-0.00402361] 0.011255212537544182 0.013843113952188959 37.50367681488449 1.115011531361266 0.9250658965783366 30.0 
[-0.00049333,0.00069556,-0.00230178,0.00013094,0.00017818,0.00413788,0.00307191,0.00027853,-0.00195239,-0.00175608,0.00015728,-0.00024774,0.00012166,0.00113079,0.00140443] [0.00034467,-0.00026405,-0.00131933,-0.00015217,0.00039235,-0.00267918,-0.00012945,0.00036139,-0.00124596,0.00358099,0.00001916,0.00002330,0.00167319,-0.00115674,0.00039268] [0.00055907,0.00060079,-0.00065927,0.00018861,-0.00048805,0.00075422,0.00069634,-0.00167645,-0.00056804,-0.00007337,0.00013531,-0.00000073,-0.00091978,-0.00009502,-0.00007890] [5.00067260,0.05008959,0.01353116,0.04002057,-0.00118031] 0.010367734876005655 0.010165155117743796 37.06816488590132 0.6819418958023473 1.3790550820447638 31.0 
[0.00013181,0.00038787,-0.00205940,0.00048190,0.00034080,0.00440521,0.00343191,0.00055894,-0.00056679,-0.00133725,-0.00015826,0.00016454,0.00012188,0.00102889,0.00042931] [0.00113930,0.00027131,-0.00124197,0.00048542,-0.00024663,-0.00254815,-0.00024075,0.00038774,-0.00128721,0.00348695,-0.00018770,0.00011145,0.00151126,-0.00175644,0.00047035] [0.00073625,0.00049745,-0.00051167,0.00011018,-0.00037142,0.00087544,0.00009064,-0.00139064,-0.00040108,0.00060712,-0.00042761,0.00046740,-0.00127130,-0.00085862,-0.00028764] [5.00058305,0.04998797,-0.00929485,0.03993442,0.00858293] 0.011227089780055953 0.011665654024898432 36.8012075467271 0.8762583810811108 0.9798490081854696 32.0 
[-0.00031940,0.00045569,-0.00259044,-0.00022996,-0.00002890,0.00406229,0.00394256,0.00066107,-0.00144390,-0.00150821,0.00008783,0.00033776,-0.00018513,0.00112390,0.00112699] [0.00075489,0.00013246,-0.00151411,-0.00002533,-0.00069506,-0.00303698,0.00038887,0.00041746,-0.00136747,0.00358713,0.00000139,0.00022316,0.00053537,-0.00166392,0.00046386] [0.00005238,0.00031270,-0.00059801,0.00007947,0.00014388,0.00053430,0.00073348,-0.00077403,-0.00080658,0.00002279,0.00054548,-0.00014217,-0.00097914,-0.00051017,0.00003637] [5.00077213,0.05002993,0.00984528,0.03993570,-0.00437695] 0.01708975136452559 0.022328131136403744 36.249952269230086 0.8804999335872212 0.7098737375131321 33.0 
[0.00023992,-0.00004989,-0.00233148,-0.00018225,-0.00003844,0.00410863,0.00329414,0.00026095,-0.00203721,-0.00137880,0.00021584,-0.00008976,-0.00011288,0.00063473,0.00088739] [0.00089505,0.00014217,-0.00107772,-0.00002391,-0.00039203,-0.00214028,-0.00021835,0.00041120,-0.00138943,0.00385449,0.00063542,-0.00048922,0.00151534,-0.00114728,0.00030382] [-0.00021861,0.00031509,-0.00001840,-0.00030863,-0.00004714,0.00085192,0.00056103,-0.00077619,-0.00079597,0.00000531,-0.00014158,0.00007271,-0.00073696,-0.00032857,0.00024042] [4.99936740,0.04991942,0.00114165,0.04002397,-0.00094164] 0.029969497586323994 0.011769908015859282 37.667343298835384 1.6278677117598126 1.2361622549178113 34.0 
[-0.00033939,0.00039751,-0.00246960,-0.00018961,0.00067241,0.00450259,0.00319583,0.00068916,-0.00214450,-0.00142943,-0.00025185,0.00056190,0.00026092,0.00065102,0.00095602] [0.00054430,-0.00063543,-0.00178457,-0.00008122,-0.00042169,-0.00303608,-0.00045124,0.00099411,-0.00085100,0.00353007,-0.00012757,-0.00052395,0.00106890,-0.00172345,-0.00030125] [0.00040672,0.00001502,-0.00016963,-0.00034232,0.00065930,0.00072591,0.00030017,-0.00091305,-0.00049409,0.00012213,-0.00019911,-0.00000775,-0.00080953,-0.00052939,0.00035818] [5.00069846,0.04993893,0.00065845,0.03993741,-0.00098038] 0.020829015884225144 0.01337687239085314 37.68771988809849 0.8711132534522613 1.097908869155379 35.0 
